('Combat potion(2)', 600, 20.293204938271003)
('Willow blackjack(o)', 599, 14.123463534920257)
('Curry tree seed', 596, 273.5686188662637)
('Iron limbs', 594, 14.73524685914695)
('Super attack(2)', 592, 95.24112673746684)
('Silver dust', 592, 108.26572762318544)
('Strength potion(4)', 592, 57.22719800372918)
('Bronze spear', 589, 159.31733958159742)
('Rune brutal', 588, 67.1523107532881)
('Energy potion(4)', 588, 62.097902590770644)
('Combat mix(2)', 587, 0.6182412330330468)
('Yellow dye', 586, 55.137588565691786)
('Adamant knife(p++)', 585, 77.7656665173577)
('Potato with butter', 584, 20.105174077618877)
('Team-23 cape', 578, 56.05892953176072)
("Chef's hat", 575, 101.73620511941049)
('Steel bar', 571, 64.91990197804913)
('Magic essence mix(2)', 566, 11.60344776348823)
('Mithril pickaxe', 561, 24.24309689197278)
('Sapphire amulet', 560, 30.337156352492162)
('Black battleaxe', 556, 13.446890273393748)
('Oak sapling', 556, 93.31162842861548)
('Antipoison(3)', 547, 115.2836833828664)
('Oak plank', 546, 72.90566774187648)
('Harralander', 542, 68.38015446524933)
('Arctic pine logs', 541, 30.998165517205994)
('Yew roots', 535, 34.17804643370787)
('Grimy harralander', 528, 68.91907291244645)
('Adamant bolts(p+)', 527, 12.760161769940918)
('Willow blackjack(d)', 526, 7.551469483353864)
('Green robe bottoms', 522, 41.67576900576908)
('Snakeskin chaps', 518, 21.70682531905803)
('Black sq shield', 518, 15.011744373516438)
('Defence potion(4)', 518, 11.97272620748951)
('Black cape', 516, 117.76235014261184)
('Monkfish', 513, 41.58402879252182)
('Team-3 cape', 512, 37.48995750304669)
('Mahogany logs', 512, 100.92967160905216)
('Energy mix(2)', 508, 7.549172140042907)
('Uncut jade', 508, 192.11569133734156)
('Mahogany fancy dress box', 507, 26.653850508202005)
('Spider carcass', 504, 91.52634697920607)
('Blue cape', 503, 43.91766250891449)
('Gold ore', 501, 78.795146768827)
("Relicym's mix(2)", 500, 0.0)
('Zamorak mix(2)', 500, 0.0)
('Barley', 497, 18.32272420308242)
('Antifire potion(1)', 497, 8.966499723077595)
('Pie shell', 493, 51.054073246526855)
('Antipoison(1)', 493, 27.02156146396091)
('Bronze dagger(p)', 492, 0.0)
('Worm crunchies', 490, 3.7077621282924826)
('Potato with cheese', 490, 44.9456406927741)
('Mithril scimitar', 489, 25.44015975569064)
('Toad batta', 488, 19.08368186645981)
('Bronze set (lg)', 486, 73.42420295956173)
('Mahogany bookcase', 485, 19.040324330674725)
('Fruit batta', 483, 3.0733622558292013)
('Wolf bones', 483, 48.1593561029102)
('Blue dye', 480, 82.82006078925444)
('Unstrung emblem', 475, 4.205581241665285)
('Oranges(5)', 475, 272.66128826308284)
('Veg ball', 464, 6.555317792298456)
('Adamant knife', 463, 35.72022415355546)
('Adamant arrow(p+)', 462, 0.0)
('Nature talisman', 462, 80.06171905489347)
('Bronze javelin', 461, 119.89724651643265)
('Adamant brutal', 460, 24.536055605809135)
('Super kebab', 460, 26.71451436537408)
('Combat potion(4)', 456, 36.38517538303644)
('Purple dye', 456, 79.45763371480147)
('Body talisman', 453, 82.34483556632101)
('Swamp weed', 452, 57.97898299501123)
('Restore potion(4)', 451, 60.29014082125629)
('Bananas(5)', 450, 30.46362129199715)
('Toadflax seed', 450, 119.69098316338321)
('Diamond bolts (e)', 448, 43.46821280765243)
('Vegetable batta', 448, 4.180776110830248)
('Calquat keg', 447, 17.09259098752049)
('Steel plateskirt', 443, 20.324403017670438)
('Steel platelegs', 437, 11.72750670774683)
('Steel 2h sword', 436, 13.785592541795042)
('Black nails', 435, 54.07795556211216)
('Mahogany stock', 432, 3.817353973372746)
('Facemask', 432, 44.1608518184753)
('Monkey bones', 431, 57.439076420151466)
('Guthix balance(2)', 431, 0.0)
('Team-10 cape', 430, 19.88507955450239)
('Krandorian hops', 430, 9.258962958222071)
('Studded chaps', 428, 79.27111219350377)
('Frog-leather chaps', 428, 70.51397265440498)
('Monkey bar', 427, 30.272533184920267)
('Mithril boots', 426, 143.3094358846627)
('Rune dart(p+)', 426, 14.651469399195276)
('Runite bolts (p)', 425, 17.45443715916414)
('Chaos tiara', 425, 167.4209689176757)
('Diamond bolts', 424, 42.82666614777916)
('Green dye', 424, 43.58446142580837)
('Yew longbow (u)', 424, 27.781979682191988)
('Chilli potato', 424, 13.552212702573792)
('Kharidian headpiece', 424, 31.34334503172528)
('Cheese+tom batta', 424, 5.016082161100791)
('Wildblood hops', 423, 19.02844767677212)
('Guthix balance(3)', 423, 16.48707312554031)
('Team-30 cape', 422, 28.43618098284101)
('Magic potion(3)', 422, 45.10001608222866)
('Uncooked apple pie', 421, 16.35971414522822)
('Strength potion(3)', 420, 36.98777909619792)
('Earmuffs', 418, 59.82240279814252)
('Steel crossbow', 418, 104.69940570774773)
('Raw bass', 417, 53.14802180911555)
('Studded body', 415, 32.8910641172558)
('Holy symbol', 415, 42.228268572920044)
('Team-40 cape', 414, 21.083563166658266)
('Rune nails', 412, 36.09254009649756)
('Black longsword', 411, 19.638689296486938)
('Team-50 cape', 410, 13.016431922765932)
('Super attack(1)', 410, 54.311496122930656)
('Raw monkfish', 409, 40.90451807276835)
('Monkey nuts', 409, 57.4062980478236)
('Brass key', 408, 40.27118106898974)
('Fake beard', 407, 26.538683622121535)
('Super def. mix(1)', 406, 2.003053225009816)
('Yew shortbow', 405, 15.309256459192698)
('Team-20 cape', 405, 7.504410225960877)
('Adamant bolts (p)', 405, 12.018144718263954)
('Black warhammer', 402, 12.729593934151831)
('Energy potion(3)', 401, 33.98079477558238)
('Extended antifire mix(1)', 400, 0.0)
('Green cape', 398, 48.027699055266126)
('Jangerberries', 397, 38.7111378205036)
('Cup of hot water', 396, 40.87946902363485)
('Worm batta', 395, 11.492262560759395)
('Raw swordfish', 391, 43.752768871816755)
('Teal gloves', 389, 29.016905991737527)
('Vodka', 388, 19.209951124930594)
('Bracelet mould', 387, 42.717308993595566)
('Swordfish', 386, 40.612348362366006)
('Spicy crunchies', 386, 12.51411425373588)
('Garden pie', 385, 204.5557354094206)
('Cooked sweetcorn', 383, 33.01560190479348)
('King worm', 382, 20.58796544070478)
('Teak stock', 381, 8.55154307063286)
('Unfinished potion', 380, 7.203317137109664)
('Cured yak-hide', 380, 12.559807539612171)
('Bat bones', 372, 43.17166816441965)
('Black med helm', 369, 39.71841473593581)
('Bullseye lantern (unf)', 369, 53.738391224133466)
('Chocolate cake', 368, 69.4726722629699)
("Slayer's respite", 367, 469.2356891205574)
('Nose peg', 367, 104.35960265671132)
('Yew logs', 366, 39.157584053269794)
('Mint cake', 366, 17.378796325649112)
('Antifire mix(1)', 366, 1.9615045245933027)
('Mithril bolts(p+)', 366, 7.127801593447699)
('Redberry pie', 365, 107.20202616359565)
('Iron halberd', 362, 10.563182916779077)
('Energy potion(2)', 360, 10.363879582472965)
('Saw', 359, 50.70648380631416)
('Unlit bug lantern', 358, 100.7906515114312)
('Yellow cape', 355, 17.759743456883633)
('Bowl of hot water', 355, 31.591749098635095)
('Bucket of sap', 354, 64.93699201609792)
('Mithril spear', 352, 14.670785406529687)
('Mithril sword', 351, 15.46690912166286)
('Team-21 cape', 348, 46.52050490421627)
('Weapon poison', 348, 56.36337435902682)
('Big bones', 347, 73.28227578647135)
('Orange sapling', 346, 34.16457807527745)
('Opal', 346, 108.72477996196534)
('Steel kiteshield', 345, 12.833235930366294)
('Cooked rabbit', 341, 74.17106915772484)
('Calquat tree seed', 340, 79.62643858808595)
('Antidote++(4)', 340, 59.810115943173045)
('Ruby bolts (e)', 338, 18.919663655559688)
('Strength potion(2)', 337, 18.036529291659438)
('Dagannoth hide', 336, 70.57437959738333)
('Mithril ore', 335, 43.768895037909125)
('Maple longbow', 334, 21.175909326460317)
("Monk's robe top", 334, 80.5622916723834)
('Adamant dart(p++)', 333, 16.985232329407527)
('Adamant dagger', 333, 16.175068454450905)
('Rune javelin(p++)', 333, 9.281476308709504)
('Oak blackjack(o)', 329, 6.4935770735301634)
('Ruby bolts', 329, 16.059898489908736)
('Team-49 cape', 327, 24.404371193155814)
('Defence potion(3)', 325, 8.796314814795322)
('Slayer bell', 324, 10.59368988748013)
('Attack mix(2)', 324, 9.390819985496474)
('Team-29 cape', 320, 15.552166297439397)
('Mithril med helm', 316, 21.88319934516539)
('Mithril brutal', 316, 48.23992122713304)
('Lava scale shard', 315, 74.31127392326663)
('Plank', 311, 89.75614339853166)
('Asgarnian ale(m)', 310, 15.185985864166563)
('Mahogany cape rack', 310, 9.374907406950156)
('Oak blackjack(d)', 308, 3.9841661921804388)
('Combat potion(1)', 305, 6.2603593160003275)
('Combat potion(3)', 302, 17.484116248402557)
('Lockpick', 301, 29.757942709820984)
('Team-39 cape', 300, 22.886288956976447)
('Cleaning cloth', 299, 28.13726056493001)
('Fire tiara', 298, 101.23466260910956)
('Teak armchair', 298, 14.392679680832952)
('Sweetcorn', 298, 11.331605260411155)
('Phrin remains', 297, 6.746732176522824)
('Charcoal', 297, 43.838485825883325)
('Rune javelin(p+)', 296, 0.0)
('Spice', 295, 95.22831174616451)
('Spork', 294, 1.1599808427536873)
('Mahogany armour case', 293, 16.359596232452954)
('Magic potion(2)', 292, 17.003321207892455)
('Ogre arrow', 292, 50.06683033706048)
('Banana sapling', 291, 19.05469385806792)
('Achey tree logs', 290, 61.82797196483118)
('Curry leaf', 290, 73.60828485140401)
('Rune arrow(p)', 289, 10.752712835993218)
('Steel chainbody', 288, 18.113001775888314)
('Oak stock', 288, 39.42045084019771)
('Harpoon', 287, 47.2247616964231)
('Combat mix(1)', 287, 0.0)
('Watering can', 286, 21.4326853193901)
('M. treasure chest', 285, 13.599591497132879)
('Restore potion(3)', 285, 32.421321669010226)
('Iron chainbody', 285, 57.486438551052636)
('Mithril crossbow (u)', 284, 14.873676930473474)
('Enchant sapphire', 283, 10.312899449802096)
('Magic box', 283, 13.438593768290483)
('Runite bolts (unf)', 283, 11.354472388000975)
('Proboscis', 282, 56.42066947887489)
('Fur', 281, 20.440156555173445)
('Nature rune', 281, 17.06362458420301)
('Rune javelin(p)', 280, 4.58257569495584)
('Team-9 cape', 279, 20.76725520835358)
('Iron bar', 279, 36.23250365331734)
('Death rune', 277, 24.609339665367536)
('Rune arrowtips', 275, 15.175527529627072)
('Blue wizard hat', 272, 60.99372463167374)
('Mind talisman', 270, 80.44893633867815)
('Cosmic talisman', 270, 67.20566738300471)
('Emerald bolts (e)', 269, 51.23670890588283)
('Raw rainbow fish', 269, 8.966604708583958)
('Pat of butter', 268, 31.428124445675078)
('Chaos talisman', 268, 79.58406902898265)
('Bass', 267, 27.69244894181556)
('Blood rune', 267, 17.54854290317835)
('Pastry dough', 266, 14.72845151231511)
('Unfired pie dish', 266, 0.9925027598929193)
('Pizza base', 265, 16.19005181516655)
('Mithril bolts (p)', 264, 5.515533619797011)
('Amulet mould', 263, 56.65804400627756)
('Gold bracelet', 262, 9.639098620837023)
('Bronze wire', 261, 29.577955171018253)
('Emerald bolts', 261, 37.12009039739951)
('Insulated boots', 260, 45.888637004958426)
('Big fishing net', 260, 86.07700023313895)
('Ham robe', 259, 64.89795670089018)
('Rock hammer', 258, 20.432109805673793)
('Team-19 cape', 258, 36.339754784227395)
('Brown apron', 257, 63.568072776695146)
('Magic potion(1)', 256, 27.771774351259662)
('Magic essence mix(1)', 254, 2.0)
('Black salamander', 252, 76.11703626571743)
('Fish food', 250, 6.247656350708097)
('Minced meat', 250, 0.0)
('Zamorak mix(1)', 250, 0.0)
('Gardening trowel', 250, 24.436422926281555)
('Unfired bowl', 250, 47.7320052060214)
('Fat snail meat', 250, 16.535356805686355)
("Relicym's mix(1)", 250, 0.0)
('Iron pickaxe', 249, 52.30031129666816)
('Raw beast meat', 249, 18.225388444436987)
('Bread dough', 248, 12.987344267059033)
('Adamant dart tip', 247, 14.077611153973146)
('Yew shortbow (u)', 245, 19.70448341537191)
('Caviar', 244, 49.26336222817817)
('Limestone', 244, 60.02359618321308)
('Adamant bolts(unf)', 243, 9.65459015759401)
('Bronze platelegs', 242, 43.51429593383401)
('Pineapple chunks', 241, 13.030603815728156)
('Goblin mail', 241, 57.637987944765975)
('Earth talisman', 238, 20.94099514774257)
('Mud rune', 237, 15.162966581627607)
('Crossbow string', 237, 8.828866795285162)
('Small fishing net', 236, 37.372801145112184)
('White toy horsey', 235, 8.544760505641188)
('Grapes', 235, 31.57408053654762)
('Pestle and mortar', 235, 48.25091824111859)
('Triangle sandwich', 235, 59.593184629796276)
('Mithril axe', 234, 30.923184398333454)
('Large teak bed', 234, 9.82762546204434)
('Rake', 233, 24.705462483896348)
('Law rune', 233, 27.71000398750701)
('Secateurs', 232, 41.564792125601265)
('Seed dibber', 232, 25.28822189610544)
('Bottle of wine', 231, 8.357540765938325)
('Steel battleaxe', 230, 19.37467721754225)
('Black skirt', 230, 65.93526075713291)
('Defence potion(2)', 230, 7.073186632332168)
('Energy mix(1)', 229, 3.1905483487062374)
('Papyrus', 228, 30.34703546853292)
('Cannonball', 228, 16.78334988413616)
('Bread', 228, 39.043617189111416)
('Pot lid', 226, 147.17119398681987)
('Wooden shield', 226, 61.24232655384995)
('Ham hood', 225, 18.77986428250044)
('Plant cure', 224, 31.18673101429556)
('Goat horn dust', 224, 23.660115812204165)
('Steel spear(p++)', 224, 2.244994432064365)
('Steel sq shield', 223, 12.258092565049969)
('Chopped tuna', 222, 4.218199838384048)
('Maple shortbow', 219, 15.865922601601206)
('Snakeskin boots', 218, 37.063830077313916)
('Guthix balance(1)', 218, 0.0)
('Restore potion(2)', 218, 3.9090706482913986)
('Spicy sauce', 215, 0.0)
('Apple pie', 215, 28.131165442188895)
('Black sword', 215, 9.964621058500226)
('Apple sapling', 215, 14.189702404243286)
('Necklace mould', 215, 61.06061019416651)
('Wizard hat', 214, 29.763678254037696)
('Cake', 213, 50.66990090798176)
('Potato cactus', 212, 40.39668425459485)
('Oak clock', 209, 0.0)
('Candle', 208, 36.65233895152237)
('Black boots', 208, 24.994771675514684)
('Diamond bolt tips', 208, 27.455312175727794)
('Gold amulet (u)', 208, 31.822277991105693)
('Hunting mix(2)', 207, 0.0)
("Premade blurb' sp.", 207, 5.906940362357187)
("Monk's robe", 206, 50.949918220411966)
('Fancy teak dresser', 204, 1.729152721942879)
('Raw oomlie', 204, 5.102683268948787)
('Granite (5kg)', 203, 43.90100922656689)
('Nasturtiums', 202, 27.455584783472904)
('Ranging mix(1)', 201, 3.984166192180439)
('Uncut opal', 201, 101.44458120351011)
('Steel full helm', 201, 11.28116533688008)
('Gold necklace', 201, 20.60511368268914)
('Crystal ball', 200, 0.0)
('Black toy horsey', 200, 2.860458393723325)
('Sapphire bolts', 199, 14.60746786010329)
('Adamant dart(p+)', 198, 5.022615520489964)
('Limestone brick', 198, 29.63029136992525)
('Soul rune', 198, 36.934469831424344)
('Iron full helm', 197, 38.2208054485486)
('Adamant bolts', 195, 10.369613729010783)
('Mithril knife', 195, 16.7219628994289)
('Teak bed', 194, 6.160407233612937)
('Steel arrow(p+)', 193, 3.4893975213105772)
('Steel warhammer', 193, 9.907365697385373)
('Gnome spice', 191, 25.33855696632708)
('Steel brutal', 190, 14.357639812575544)
('Pirate boots', 190, 60.93359545895479)
('Attack mix(1)', 188, 0.9696632990787301)
('Pineapple', 188, 75.5928770159964)
('Stone statuette', 188, 4.839064290736024)
('Orange flowers', 188, 29.192356411216725)
('Sinew', 187, 11.280348639652003)
('Machete', 186, 28.41253635672504)
('Dragon bitter(m)', 186, 0.9994442900376634)
('Coal', 185, 9.017943361384335)
('Astral rune', 184, 6.221636877229236)
('Dwellberries', 184, 28.421463698504905)
('Lime slices', 183, 0.0)
('Restore potion(1)', 183, 2.9275774757541795)
('Iron platebody', 181, 13.898631027710765)
('Goblin book', 181, 28.968205218484748)
('Doogle leaves', 181, 17.39396358326079)
('Bronze halberd', 180, 3.721409529854097)
('Lime chunks', 180, 0.0)
('Ring mould', 180, 34.543084566350245)
('Lobster', 180, 35.70068427950214)
('Raw lobster', 179, 44.23363336859922)
('Molten glass', 179, 10.076319874945526)
('Orange chunks', 179, 4.962513799464596)
('Stew', 178, 75.75266038599275)
('Mithril mace', 178, 7.478727032369303)
('Brown toy horsey', 178, 2.4169859303798855)
('Fly fishing rod', 177, 53.152501305787375)
('Cocktail glass', 176, 58.279031603925596)
('Mithril knife(p++)', 176, 14.55684790700426)
('Steel spear(p+)', 175, 0.0)
('Energy potion(1)', 174, 3.5178732351756836)
('Grey toy horsey', 173, 2.429728430692118)
('Teak logs', 173, 97.63582561972036)
('Cup of water', 173, 8.65351387987191)
('Water talisman', 172, 24.991173750588406)
('Cosmic rune', 172, 18.0715476186555)
('Raw bear meat', 172, 51.10676159029169)
('Burnt bones', 171, 5.496561776058256)
('Spade', 170, 40.19370190514313)
('Lime', 170, 13.052215884905246)
('Sapphire bolts (e)', 169, 23.714778301231135)
('Long kebbit spike', 169, 8.046583125774568)
('Iron platelegs', 169, 25.845335324284175)
('Stone scarab', 168, 4.055996931841926)
('Fremennik gloves', 166, 23.980426045700966)
('Baked potato', 163, 8.210748375689569)
('Swamp toad', 163, 5.065241027499743)
('Mort myre pear', 162, 7.440372020434808)
('Strawberry seed', 162, 76.7180140047923)
('Cadava berries', 161, 43.566657811215066)
('Mort myre stem', 160, 9.866909093618345)
('Runite bolts', 160, 16.836522433516993)
('Team-32 cape', 159, 19.423146272195737)
('Black mace', 159, 13.664900518219646)
('Silver bar', 159, 41.86527333137945)
('Blue skirt', 159, 22.846565508967764)
('Willow blackjack', 158, 14.249170432859989)
('Seasoned sardine', 158, 44.68028261236704)
('Soft clay', 158, 36.57119346368156)
('Rainbow fish', 156, 11.56204945735491)
('White dagger(p++)', 156, 0.0)
('Bow string', 156, 20.006218169161777)
('Defence potion(1)', 155, 3.118537762762827)
('Flighted ogre arrow', 155, 45.58318403388103)
('Black dart', 155, 4.8644084055311865)
('Crossbow', 154, 15.178699947583306)
('Fishing rod', 154, 31.117519181322923)
('Tarromin potion (unf)', 154, 13.302059387576694)
('Gold ring', 153, 18.18311861230454)
('Adamant dart', 153, 15.606578029080488)
('Rune thrownaxe', 151, 38.44709207324903)
('Adamant knife(p)', 151, 8.511495494656362)
('Strength potion(1)', 151, 5.069139260220237)
('Sickle mould', 151, 25.644816938369225)
('Strawberry', 150, 29.000508722655876)
('Dragon scale dust', 150, 9.457448563610235)
('Yew stock', 150, 1.9501424449397422)
('Steel longsword', 149, 8.872726625890024)
('Hard leather', 148, 8.03319501955618)
('Kebbit bolts', 147, 14.70138462446797)
('Thin snail meat', 146, 17.10479320591991)
('Adamant dart(p)', 145, 15.03986882658847)
('Leather', 143, 8.31229009760046)
('Stone seal', 142, 9.132581409978043)
('Lemon chunks', 142, 3.4369946317626727)
('Pot of flour', 141, 21.75690326094623)
("Zulrah's scales", 141, 16.15511232771186)
('Gold bar', 140, 36.28554919312802)
('White dagger(p+)', 140, 0.0)
('Mushroom & onion', 140, 1.3743685418725529)
('Willow longbow', 137, 6.456779382943171)
('Cocktail shaker', 137, 11.464183355128267)
('Iron brutal', 135, 12.81852921976717)
('Steel bolts(p++)', 134, 3.4947005735492462)
('Iron ore', 133, 24.573579986101606)
('Team-44 cape', 133, 21.629240467706595)
('Garlic powder', 132, 14.132962084572032)
('Lobster pot', 131, 27.222131519123266)
('Adamantite nails', 131, 18.31879137071959)
('Kebab mix', 131, 2.471841418861655)
('Cooking apple', 130, 35.21323535894486)
('Rune javelin', 129, 6.67757440991862)
('Bronze bar', 127, 15.560134246778778)
('Glassblowing pipe', 127, 27.194870612935834)
('Lean snail meat', 127, 7.569032098860477)
('Tiara mould', 127, 6.362241529834483)
('Emerald bolt tips', 126, 15.382685271851582)
('Rune arrow', 123, 8.27974435998278)
('Iron knife(p++)', 122, 6.89160116857227)
('Mind tiara', 122, 25.72513482429966)
('Teak wardrobe', 121, 2.253084305765962)
('White dagger(p)', 120, 0.0)
('Snakeskin vambraces', 120, 8.508376410091557)
('Teak dresser', 120, 0.0)
('Waterskin(4)', 119, 8.953258252353349)
('Asgarnian hops', 119, 1.3888444437333107)
('Yellow flowers', 119, 24.188472920426833)
('Meat pie', 118, 15.695186806434924)
('Harralander seed', 117, 25.141331373057323)
('Adamant arrow(p)', 116, 2.0794333867370076)
('Ruby bolt tips', 116, 5.6425932003549)
('Team-34 cape', 116, 7.738663552594008)
('Needle', 115, 19.659006668951424)
('Bronze 2h sword', 114, 13.548170802686444)
('Yak-hide armour', 114, 20.089100140236354)
('Steel boots', 113, 24.736409786705153)
('Iron spear', 113, 38.919408262538795)
('Adamant knife(p+)', 113, 6.698341419917155)
('Anti-dragon shield', 113, 7.451116413160455)
('Desert shirt', 112, 19.61849955249784)
('Silver ore', 112, 29.87622614871043)
('Tinderbox', 112, 26.058336738561174)
('Clay', 112, 29.10652847730213)
('Desert boots', 111, 16.590793966668517)
('Black knife', 111, 8.923050674143532)
('Cooked crab meat', 111, 1.1548475395073468)
('Cactus seed', 110, 75.83654124269066)
('Wolfbone arrowtips', 110, 7.891149910727857)
('Oak dresser', 110, 0.0)
('Red cape', 110, 5.30307097146503)
('Team-2 cape', 109, 16.44112579125744)
('Bronze limbs', 109, 5.965632022853803)
('Mithril dart tip', 109, 8.39510439350088)
('Adamant arrowtips', 108, 8.924475639055707)
('Blue flowers', 108, 27.84928296614466)
('Gold amulet', 108, 7.601191833123975)
('Sweetcorn seed', 107, 39.39197253248434)
('White dagger', 106, 0.0)
('Mithril bolts (unf)', 106, 7.586608979146687)
('Purple flowers', 105, 15.494860756926576)
('Snowy knight', 105, 2.469567863432541)
('Dragon bitter', 104, 2.494438257849294)
('Butterfly jar', 104, 10.348107717516925)
('Steel knife', 104, 9.060964642184272)
('Pie dish', 104, 60.86820689909561)
('Adamant javelin(p++)', 103, 3.403388834023459)
('Raw cod', 103, 9.809498735006738)
('Fishing mix(2)', 103, 0.0)
('Lemon', 103, 21.429945443896845)
('Mithril seeds', 102, 17.796479746231405)
('Cowhide', 102, 6.3142597779319996)
('Chaos rune', 101, 0.9111788592698181)
('Adamant javelin(p+)', 101, 1.4907119849998596)
('Assorted flowers', 101, 19.76737788365118)
('Oak bench', 100, 0.0)
('Hunting mix(1)', 100, 0.0)
("Toad's legs", 99, 9.781728999631008)
('Dwarven stout', 99, 8.02745289615579)
('Desert goat horn', 99, 34.24999594484972)
('Bronze crossbow', 99, 4.90110531751087)
('Adamant javelin(p)', 99, 0.0)
('Ugthanki meat', 98, 0.0)
('Maple longbow (u)', 97, 8.570686475811996)
('Calquat fruit', 96, 16.807496673938225)
('Iron spit', 96, 10.437432634513144)
('Unfired pot lid', 96, 0.9570240653862344)
('Green firelighter', 96, 29.500225464716976)
('Tomato', 96, 11.57943446240514)
('Carved oak bench', 95, 2.560381915956203)
('Swamp paste', 94, 9.27598785129023)
('Team-6 cape', 93, 8.81414932906527)
('Red flowers', 93, 16.77609539026319)
('Blue firelighter', 91, 37.63119273510563)
('Bowl of water', 91, 19.751077482719648)
('Black knife(p++)', 90, 5.003504944375999)
('Mithril bolts', 90, 8.791789098673576)
('Chocolate dust', 89, 14.658367812058074)
('Anchovies', 89, 11.505049884268482)
("Wizard's mind bomb", 88, 18.20291914589797)
('Onion', 88, 23.158265862921986)
('Wool', 88, 21.0261741645978)
('Bolt rack', 87, 8.8002244640284)
('Marigolds', 86, 13.626086999339915)
('Steel scimitar', 86, 12.941272858953115)
('Mithril arrow(p)', 86, 1.0374916331657276)
('Pottery statuette', 85, 4.046256462215994)
('Chisel', 85, 9.97424306357921)
('Rope', 85, 12.836698692940228)
('Bronze pickaxe', 84, 6.695760589846624)
('Redberries', 84, 27.56819770480758)
('Guam potion (unf)', 84, 10.900576210842942)
('Topaz bolts', 84, 10.933879559526082)
('Bear fur', 83, 14.582519554014315)
('Pink skirt', 83, 11.75960862706444)
('Iron bolts(p++)', 83, 2.6265736024122543)
('Oyster pearl', 83, 14.089724607179974)
('Holy mould', 83, 21.18629594342695)
('Beer', 83, 25.0027010886503)
('White apron', 83, 14.688530631032004)
('Carved teak magic wardrobe', 82, 0.0)
('Steel crossbow (u)', 82, 0.0)
('Wooden chair', 81, 6.752448115724811)
('Black dagger', 81, 12.890349534093756)
('Ham shirt', 81, 17.248381566589565)
('Teak drawers', 80, 0.0)
('Steel javelin(p)', 80, 0.0)
('Teak magic wardrobe', 80, 0.0)
('Mithril knife(p)', 79, 3.206181336953994)
('Mushroom spore', 79, 42.027520378149866)
('Spinach roll', 79, 8.320543889511308)
('Mithril dagger', 79, 3.738500887907998)
('Ogre arrow shaft', 79, 3.059467193184598)
('Egg and tomato', 78, 0.0)
('Cosmic tiara', 78, 17.325101321564304)
('Iron knife', 77, 6.393116958451835)
('Desert robe', 77, 10.701175371004236)
('Pineapple ring', 77, 1.8147203301178971)
('Yak-hide', 76, 6.254173914916717)
('Soda ash', 76, 3.4848171569372117)
('Staff', 75, 36.58701955612127)
('Magic staff', 75, 26.316977456940908)
('Sliced mushrooms', 75, 0.0)
('Steam rune', 74, 4.1998346528299315)
('Acorn', 74, 28.335740093857908)
('Team-16 cape', 74, 7.603434896296688)
('Red firelighter', 74, 30.968909140189833)
('Ball of wool', 74, 34.510109451014316)
('Raw herring', 74, 7.934803785293692)
('Cheese', 74, 21.162061324600987)
('Tarromin', 74, 12.16681379921183)
('Premade choc bomb', 73, 2.1112499954315873)
('Mithril arrow(p++)', 73, 0.9)
('Dark fishing bait', 73, 6.685242638513764)
('Mithril nails', 72, 6.771479313914017)
('Topaz bolts (e)', 72, 9.38921597063407)
('Iron kiteshield', 71, 20.78388130793241)
('Pearl bolts', 70, 2.2985234122242937)
('Air talisman', 70, 11.910202857162654)
('Oak shaving stand', 70, 0.0)
('Poison', 70, 2.148061141277563)
('Oak bed', 69, 3.702251567177286)
('Adamant arrow', 69, 3.0244834269673224)
('Chocolate bar', 69, 9.635076095082214)
('Iron knife(p)', 69, 2.8382908698243723)
('Steel dart tip', 68, 4.631414470763764)
('Steel knife(p++)', 67, 2.904546244921724)
("Red spiders' eggs", 67, 4.394648120016599)
('Pottery scarab', 67, 3.2476914878109957)
('Iron plateskirt', 67, 17.95179673940298)
('Fish offcuts', 66, 6.66563649447997)
('Grimy tarromin', 66, 11.076451497559034)
('Water tiara', 66, 39.72218181816127)
('Raw beef', 66, 21.17329657031047)
('Weeds', 65, 27.378108651499893)
('Mithril knife(p+)', 65, 2.715388247255507)
('Bucket of water', 65, 9.459693571629886)
('Adamant arrow(p++)', 65, 2.537399271247707)
('Barrel', 65, 26.27419519858474)
('Raw mackerel', 64, 5.540657802904714)
('Black knife(p)', 62, 2.4316521335843726)
('Adamant thrownaxe', 62, 1.4817407180595248)
('Vampire dust', 62, 11.104568907313961)
('Gnomebowl mould', 62, 20.39275167768328)
('Silver bolts(p++)', 62, 0.0)
('Premade ttl', 61, 1.4833541405115769)
('Irit seed', 61, 20.207091408955336)
('Steel sword', 61, 9.946801396664727)
('Steel bolts (unf)', 61, 5.129733586324603)
('Teak armour case', 60, 0.0)
('Teak treasure chest', 60, 1.359738536958076)
('Silver bolts(p+)', 60, 0.0)
('Raw chicken', 60, 18.39248034750434)
('Empty cup', 60, 10.846709690551837)
('Tuna', 60, 6.285342050466149)
('Teak fancy dress box', 60, 0.0)
('Compost', 59, 69.53294161141037)
('Bones', 59, 8.009361806237116)
('Swamp lizard', 59, 2.7267479386602007)
('Broad bolts', 59, 1.645195023900409)
('Unstrung comp bow', 59, 1.356010852500365)
('Pearl bolts (e)', 59, 3.490622357752904)
('Orange', 58, 18.221615843569342)
('Steel med helm', 58, 7.910679997616599)
('Oyster', 58, 8.458278142494633)
('Steel bolts(p+)', 58, 0.9960415480451098)
('Oak logs', 57, 16.124017818685388)
